maze,agent,optimal_steps,steps_taken,expanded_nodes,replan_count
maze-12-3,Dijkstra,54,89,2751,10
maze-12-3,Dijkstra,54,116,7280,26
maze-12-3,Dijkstra,54,114,5604,27
maze-12-3,Dijkstra,54,99,5206,17
maze-12-3,Dijkstra,54,88,4277,13
maze-12-3,Dijkstra,54,82,2486,10
maze-12-3,Dijkstra,54,99,3092,16
maze-12-3,Dijkstra,54,97,6060,19
maze-12-3,Dijkstra,54,107,5720,18
maze-12-3,Dijkstra,54,116,7914,25
maze-12-3,Dijkstra,54,91,3795,12
maze-12-3,Dijkstra,54,130,10797,33
maze-12-3,Dijkstra,54,116,5485,21
maze-12-3,Dijkstra,54,124,6280,23
maze-12-3,Dijkstra,54,85,1827,10
maze-12-3,Dijkstra,54,91,4909,17
maze-12-3,Dijkstra,54,99,5931,19
maze-12-3,Dijkstra,54,89,3571,18
maze-12-3,Dijkstra,54,87,3748,11
maze-12-3,Dijkstra,54,95,4023,16
maze-12-3,Dijkstra,54,109,6644,22
maze-12-3,Dijkstra,54,113,6649,20
maze-12-3,Dijkstra,54,111,5259,21
maze-12-3,Dijkstra,54,86,3758,15
maze-12-3,Dijkstra,54,102,3940,15
maze-12-3,Dijkstra,54,116,6767,23
maze-12-3,Dijkstra,54,92,4596,14
maze-12-3,Dijkstra,54,124,6652,29
maze-12-3,Dijkstra,54,97,3476,12
maze-12-3,Dijkstra,54,96,3773,14
maze-12-3,Dijkstra,54,78,1526,6
maze-12-3,Dijkstra,54,80,1448,6
maze-12-3,Dijkstra,54,131,8654,28
maze-12-3,Dijkstra,54,101,5183,16
maze-12-3,Dijkstra,54,76,2332,9
maze-12-3,Dijkstra,54,88,3805,12
maze-12-3,Dijkstra,54,119,6652,21
maze-12-3,Dijkstra,54,92,2565,8
maze-12-3,Dijkstra,54,88,4179,12
maze-12-3,Dijkstra,54,105,5493,20
maze-12-3,Dijkstra,54,94,3407,15
maze-12-3,Dijkstra,54,102,4759,16
maze-12-3,Dijkstra,54,103,4507,16
maze-12-3,Dijkstra,54,72,1795,7
maze-12-3,Dijkstra,54,104,5303,17
maze-12-3,Dijkstra,54,107,7274,24
maze-12-3,Dijkstra,54,111,4914,23
maze-12-3,Dijkstra,54,90,3256,12
maze-12-3,Dijkstra,54,104,5154,17
maze-12-3,Dijkstra,54,100,5914,17
maze-12-3,Dijkstra,54,90,2372,13
maze-12-3,Dijkstra,54,95,2722,13
maze-12-3,Dijkstra,54,105,4513,18
maze-12-3,Dijkstra,54,111,5807,23
maze-12-3,Dijkstra,54,88,2643,10
maze-12-3,Dijkstra,54,105,3553,15
maze-12-3,Dijkstra,54,129,4768,26
maze-12-3,Dijkstra,54,89,3946,12
maze-12-3,Dijkstra,54,111,5638,20
maze-12-3,Dijkstra,54,109,6104,21
maze-12-3,Dijkstra,54,119,7756,25
maze-12-3,Dijkstra,54,74,1717,6
maze-12-3,Dijkstra,54,113,7166,21
maze-12-3,Dijkstra,54,98,2469,11
maze-12-3,Dijkstra,54,108,5087,17
maze-12-3,Dijkstra,54,113,4879,20
maze-12-3,Dijkstra,54,101,6744,20
maze-12-3,Dijkstra,54,79,3707,12
maze-12-3,Dijkstra,54,103,6273,19
maze-12-3,Dijkstra,54,77,855,4
maze-12-3,Dijkstra,54,94,3090,13
maze-12-3,Dijkstra,54,93,4446,15
maze-12-3,Dijkstra,54,103,5500,17
maze-12-3,Dijkstra,54,94,3537,16
maze-12-3,Dijkstra,54,118,7822,24
maze-12-3,Dijkstra,54,105,5840,18
maze-12-3,Dijkstra,54,99,2981,13
maze-12-3,Dijkstra,54,96,4605,15
maze-12-3,Dijkstra,54,77,2468,7
maze-12-3,Dijkstra,54,88,1914,12
maze-12-3,Dijkstra,54,82,2542,10
maze-12-3,Dijkstra,54,109,6540,20
maze-12-3,Dijkstra,54,99,3517,17
maze-12-3,Dijkstra,54,95,4183,14
maze-12-3,Dijkstra,54,111,6802,22
maze-12-3,Dijkstra,54,78,1968,6
maze-12-3,Dijkstra,54,104,5672,21
maze-12-3,Dijkstra,54,119,5117,22
maze-12-3,Dijkstra,54,106,2721,9
maze-12-3,Dijkstra,54,86,2573,10
maze-12-3,Dijkstra,54,100,3936,15
maze-12-3,Dijkstra,54,100,5323,16
maze-12-3,Dijkstra,54,112,5964,20
maze-12-3,Dijkstra,54,91,4054,15
maze-12-3,Dijkstra,54,91,2982,11
maze-12-3,A*Euclid,54,89,1613,12
maze-12-3,A*Euclid,54,102,1522,17
maze-12-3,A*Euclid,54,83,1989,12
maze-12-3,A*Euclid,54,99,3292,20
maze-12-3,A*Euclid,54,95,1915,14
maze-12-3,A*Euclid,54,84,1547,9
maze-12-3,A*Euclid,54,98,1753,13
maze-12-3,A*Euclid,54,102,3819,22
maze-12-3,A*Euclid,54,105,2729,18
maze-12-3,A*Euclid,54,93,862,5
maze-12-3,A*Euclid,54,63,926,4
maze-12-3,A*Euclid,54,85,1966,13
maze-12-3,A*Euclid,54,90,1133,10
maze-12-3,A*Euclid,54,114,3573,22
maze-12-3,A*Euclid,54,118,1280,16
maze-12-3,A*Euclid,54,91,2034,11
maze-12-3,A*Euclid,54,105,2320,20
maze-12-3,A*Euclid,54,125,4053,25
maze-12-3,A*Euclid,54,105,2233,16
maze-12-3,A*Euclid,54,111,3255,20
maze-12-3,A*Euclid,54,91,1941,15
maze-12-3,A*Euclid,54,100,2725,18
maze-12-3,A*Euclid,54,87,1953,10
maze-12-3,A*Euclid,54,93,1131,12
maze-12-3,A*Euclid,54,90,2391,15
maze-12-3,A*Euclid,54,99,2523,19
maze-12-3,A*Euclid,54,99,2934,19
maze-12-3,A*Euclid,54,105,2124,12
maze-12-3,A*Euclid,54,99,2057,14
maze-12-3,A*Euclid,54,89,826,10
maze-12-3,A*Euclid,54,87,1467,9
maze-12-3,A*Euclid,54,107,2166,15
maze-12-3,A*Euclid,54,90,2010,12
maze-12-3,A*Euclid,54,85,1350,8
maze-12-3,A*Euclid,54,122,3127,21
maze-12-3,A*Euclid,54,84,1324,8
maze-12-3,A*Euclid,54,88,1150,9
maze-12-3,A*Euclid,54,76,1265,8
maze-12-3,A*Euclid,54,103,1710,18
maze-12-3,A*Euclid,54,125,3460,27
maze-12-3,A*Euclid,54,79,2027,11
maze-12-3,A*Euclid,54,94,1266,12
maze-12-3,A*Euclid,54,107,2181,16
maze-12-3,A*Euclid,54,97,1174,11
maze-12-3,A*Euclid,54,101,2942,20
maze-12-3,A*Euclid,54,85,1931,11
maze-12-3,A*Euclid,54,104,2467,20
maze-12-3,A*Euclid,54,87,2491,15
maze-12-3,A*Euclid,54,96,1492,11
maze-12-3,A*Euclid,54,94,2331,16
maze-12-3,A*Euclid,54,79,1724,15
maze-12-3,A*Euclid,54,102,2030,17
maze-12-3,A*Euclid,54,103,3605,17
maze-12-3,A*Euclid,54,112,2976,20
maze-12-3,A*Euclid,54,103,2117,16
maze-12-3,A*Euclid,54,114,2841,25
maze-12-3,A*Euclid,54,88,2407,17
maze-12-3,A*Euclid,54,105,2191,16
maze-12-3,A*Euclid,54,120,4002,27
maze-12-3,A*Euclid,54,104,1399,16
maze-12-3,A*Euclid,54,106,2580,18
maze-12-3,A*Euclid,54,105,2120,18
maze-12-3,A*Euclid,54,109,2466,21
maze-12-3,A*Euclid,54,105,3984,21
maze-12-3,A*Euclid,54,94,974,15
maze-12-3,A*Euclid,54,89,1581,10
maze-12-3,A*Euclid,54,103,1791,13
maze-12-3,A*Euclid,54,94,2241,15
maze-12-3,A*Euclid,54,76,1071,7
maze-12-3,A*Euclid,54,101,2451,15
maze-12-3,A*Euclid,54,97,2119,16
maze-12-3,A*Euclid,54,119,3367,23
maze-12-3,A*Euclid,54,92,2356,17
maze-12-3,A*Euclid,54,94,2748,16
maze-12-3,A*Euclid,54,80,1410,10
maze-12-3,A*Euclid,54,101,2259,16
maze-12-3,A*Euclid,54,78,1091,10
maze-12-3,A*Euclid,54,85,1254,9
maze-12-3,A*Euclid,54,97,1848,16
maze-12-3,A*Euclid,54,102,2982,20
maze-12-3,A*Euclid,54,83,2012,13
maze-12-3,A*Euclid,54,124,2508,23
maze-12-3,A*Euclid,54,107,2458,20
maze-12-3,A*Euclid,54,91,2327,14
maze-12-3,A*Euclid,54,114,2609,19
maze-12-3,A*Euclid,54,80,740,9
maze-12-3,A*Euclid,54,73,1709,10
maze-12-3,A*Euclid,54,78,1088,7
maze-12-3,A*Euclid,54,101,2244,21
maze-12-3,A*Euclid,54,75,1751,11
maze-12-3,A*Euclid,54,105,2273,16
maze-12-3,A*Euclid,54,94,2222,16
maze-12-3,A*Euclid,54,88,1406,9
maze-12-3,A*Euclid,54,83,1923,13
maze-12-3,A*Euclid,54,91,1421,11
maze-12-3,A*Euclid,54,127,3795,28
maze-12-3,A*Euclid,54,110,2888,17
maze-12-3,A*Euclid,54,100,2476,18
maze-12-3,A*Euclid,54,116,1678,17
maze-12-3,A*Euclid,54,98,1737,15
maze-12-3,A*Manhattan,54,81,628,9
maze-12-3,A*Manhattan,54,112,1598,21
maze-12-3,A*Manhattan,54,84,1213,12
maze-12-3,A*Manhattan,54,96,2046,19
maze-12-3,A*Manhattan,54,97,945,10
maze-12-3,A*Manhattan,54,82,1404,11
maze-12-3,A*Manhattan,54,112,1331,21
maze-12-3,A*Manhattan,54,121,1579,25
maze-12-3,A*Manhattan,54,91,1043,12
maze-12-3,A*Manhattan,54,91,1807,16
maze-12-3,A*Manhattan,54,67,556,7
maze-12-3,A*Manhattan,54,98,2335,16
maze-12-3,A*Manhattan,54,130,2014,22
maze-12-3,A*Manhattan,54,115,1775,22
maze-12-3,A*Manhattan,54,119,2665,23
maze-12-3,A*Manhattan,54,93,1121,13
maze-12-3,A*Manhattan,54,117,2192,24
maze-12-3,A*Manhattan,54,116,2148,19
maze-12-3,A*Manhattan,54,124,2219,21
maze-12-3,A*Manhattan,54,85,741,14
maze-12-3,A*Manhattan,54,98,1229,18
maze-12-3,A*Manhattan,54,99,1535,17
maze-12-3,A*Manhattan,54,94,892,13
maze-12-3,A*Manhattan,54,97,1801,18
maze-12-3,A*Manhattan,54,106,1462,18
maze-12-3,A*Manhattan,54,97,1074,14
maze-12-3,A*Manhattan,54,96,840,9
maze-12-3,A*Manhattan,54,107,1372,23
maze-12-3,A*Manhattan,54,89,869,11
maze-12-3,A*Manhattan,54,99,1554,15
maze-12-3,A*Manhattan,54,116,1687,19
maze-12-3,A*Manhattan,54,92,1881,16
maze-12-3,A*Manhattan,54,108,1703,19
maze-12-3,A*Manhattan,54,105,1825,17
maze-12-3,A*Manhattan,54,86,939,15
maze-12-3,A*Manhattan,54,84,1217,9
maze-12-3,A*Manhattan,54,83,971,9
maze-12-3,A*Manhattan,54,120,1975,23
maze-12-3,A*Manhattan,54,105,1536,18
maze-12-3,A*Manhattan,54,82,1235,11
maze-12-3,A*Manhattan,54,93,1131,17
maze-12-3,A*Manhattan,54,124,2439,23
maze-12-3,A*Manhattan,54,92,760,8
maze-12-3,A*Manhattan,54,94,2065,19
maze-12-3,A*Manhattan,54,106,1334,16
maze-12-3,A*Manhattan,54,100,1506,19
maze-12-3,A*Manhattan,54,105,1287,17
maze-12-3,A*Manhattan,54,93,625,9
maze-12-3,A*Manhattan,54,81,916,10
maze-12-3,A*Manhattan,54,112,1352,17
maze-12-3,A*Manhattan,54,102,2175,20
maze-12-3,A*Manhattan,54,120,1541,24
maze-12-3,A*Manhattan,54,105,1320,16
maze-12-3,A*Manhattan,54,114,1738,21
maze-12-3,A*Manhattan,54,90,1514,12
maze-12-3,A*Manhattan,54,101,1274,15
maze-12-3,A*Manhattan,54,120,2573,27
maze-12-3,A*Manhattan,54,103,1017,19
maze-12-3,A*Manhattan,54,107,1773,19
maze-12-3,A*Manhattan,54,106,1511,17
maze-12-3,A*Manhattan,54,144,2832,38
maze-12-3,A*Manhattan,54,89,896,10
maze-12-3,A*Manhattan,54,111,1558,18
maze-12-3,A*Manhattan,54,99,1083,15
maze-12-3,A*Manhattan,54,100,1011,14
maze-12-3,A*Manhattan,54,85,1208,11
maze-12-3,A*Manhattan,54,92,1137,15
maze-12-3,A*Manhattan,54,96,1265,11
maze-12-3,A*Manhattan,54,111,2164,23
maze-12-3,A*Manhattan,54,111,1663,19
maze-12-3,A*Manhattan,54,105,1215,18
maze-12-3,A*Manhattan,54,84,838,12
maze-12-3,A*Manhattan,54,92,933,14
maze-12-3,A*Manhattan,54,75,593,5
maze-12-3,A*Manhattan,54,94,1237,13
maze-12-3,A*Manhattan,54,87,1385,12
maze-12-3,A*Manhattan,54,115,1709,20
maze-12-3,A*Manhattan,54,81,1135,11
maze-12-3,A*Manhattan,54,82,815,11
maze-12-3,A*Manhattan,54,101,1548,11
maze-12-3,A*Manhattan,54,104,1370,16
maze-12-3,A*Manhattan,54,108,1371,18
maze-12-3,A*Manhattan,54,109,2160,19
maze-12-3,A*Manhattan,54,80,1354,14
maze-12-3,A*Manhattan,54,91,883,12
maze-12-3,A*Manhattan,54,82,779,11
maze-12-3,A*Manhattan,54,103,1772,19
maze-12-3,A*Manhattan,54,115,1902,19
maze-12-3,A*Manhattan,54,106,1347,14
maze-12-3,A*Manhattan,54,100,1750,18
maze-12-3,A*Manhattan,54,82,875,11
maze-12-3,A*Manhattan,54,100,1652,15
maze-12-3,A*Manhattan,54,120,2206,21
maze-12-3,A*Manhattan,54,105,1979,15
maze-12-3,A*Manhattan,54,92,984,11
maze-12-3,A*Manhattan,54,111,1381,17
maze-12-3,A*Manhattan,54,111,1851,25
maze-12-3,A*Manhattan,54,87,1009,12
maze-12-3,A*Manhattan,54,84,939,13
maze-12-3,A*Manhattan,54,94,1159,16
maze-12-4,Dijkstra,46,73,2315,9
maze-12-4,Dijkstra,46,83,3873,13
maze-12-4,Dijkstra,46,88,2947,11
maze-12-4,Dijkstra,46,82,3019,13
maze-12-4,Dijkstra,46,86,3945,14
maze-12-4,Dijkstra,46,83,3030,11
maze-12-4,Dijkstra,46,80,2814,9
maze-12-4,Dijkstra,46,94,2585,13
maze-12-4,Dijkstra,46,114,7162,26
maze-12-4,Dijkstra,46,89,4181,16
maze-12-4,Dijkstra,46,78,3573,12
maze-12-4,Dijkstra,46,55,1912,6
maze-12-4,Dijkstra,46,68,2247,8
maze-12-4,Dijkstra,46,80,2483,10
maze-12-4,Dijkstra,46,98,4640,19
maze-12-4,Dijkstra,46,90,3874,16
maze-12-4,Dijkstra,46,113,6235,22
maze-12-4,Dijkstra,46,79,2442,11
maze-12-4,Dijkstra,46,79,2539,11
maze-12-4,Dijkstra,46,107,7478,24
maze-12-4,Dijkstra,46,96,5336,17
maze-12-4,Dijkstra,46,103,8203,25
maze-12-4,Dijkstra,46,85,3608,13
maze-12-4,Dijkstra,46,98,5082,19
maze-12-4,Dijkstra,46,77,3236,11
maze-12-4,Dijkstra,46,77,3477,12
maze-12-4,Dijkstra,46,85,2658,11
maze-12-4,Dijkstra,46,82,2221,10
maze-12-4,Dijkstra,46,100,4840,20
maze-12-4,Dijkstra,46,69,1683,7
maze-12-4,Dijkstra,46,105,5947,22
maze-12-4,Dijkstra,46,83,2880,14
maze-12-4,Dijkstra,46,81,3559,11
maze-12-4,Dijkstra,46,71,1761,7
maze-12-4,Dijkstra,46,101,4685,18
maze-12-4,Dijkstra,46,78,1654,9
maze-12-4,Dijkstra,46,78,2700,11
maze-12-4,Dijkstra,46,73,1912,7
maze-12-4,Dijkstra,46,84,2899,11
maze-12-4,Dijkstra,46,91,5534,17
maze-12-4,Dijkstra,46,67,1008,4
maze-12-4,Dijkstra,46,85,4507,14
maze-12-4,Dijkstra,46,75,1933,8
maze-12-4,Dijkstra,46,80,2394,10
maze-12-4,Dijkstra,46,104,5854,20
maze-12-4,Dijkstra,46,81,3333,10
maze-12-4,Dijkstra,46,66,2082,6
maze-12-4,Dijkstra,46,81,2592,14
maze-12-4,Dijkstra,46,106,5904,24
maze-12-4,Dijkstra,46,88,3261,14
maze-12-4,Dijkstra,46,81,3309,16
maze-12-4,Dijkstra,46,73,2250,9
maze-12-4,Dijkstra,46,86,3480,12
maze-12-4,Dijkstra,46,96,6124,20
maze-12-4,Dijkstra,46,86,3208,14
maze-12-4,Dijkstra,46,75,2170,7
maze-12-4,Dijkstra,46,65,1521,5
maze-12-4,Dijkstra,46,74,2679,11
maze-12-4,Dijkstra,46,95,3578,13
maze-12-4,Dijkstra,46,89,5723,18
maze-12-4,Dijkstra,46,93,4255,18
maze-12-4,Dijkstra,46,89,5110,18
maze-12-4,Dijkstra,46,89,5802,19
maze-12-4,Dijkstra,46,93,2813,10
maze-12-4,Dijkstra,46,62,1521,6
maze-12-4,Dijkstra,46,100,4842,18
maze-12-4,Dijkstra,46,91,5350,18
maze-12-4,Dijkstra,46,91,5583,18
maze-12-4,Dijkstra,46,112,8082,27
maze-12-4,Dijkstra,46,77,2590,8
maze-12-4,Dijkstra,46,91,4046,14
maze-12-4,Dijkstra,46,113,5315,21
maze-12-4,Dijkstra,46,88,4214,15
maze-12-4,Dijkstra,46,88,2961,12
maze-12-4,Dijkstra,46,79,3910,12
maze-12-4,Dijkstra,46,104,7451,22
maze-12-4,Dijkstra,46,87,2937,12
maze-12-4,Dijkstra,46,63,1346,5
maze-12-4,Dijkstra,46,76,4589,15
maze-12-4,Dijkstra,46,73,1828,7
maze-12-4,Dijkstra,46,79,3331,14
maze-12-4,Dijkstra,46,104,5855,21
maze-12-4,Dijkstra,46,97,3968,17
maze-12-4,Dijkstra,46,88,4091,16
maze-12-4,Dijkstra,46,78,3177,14
maze-12-4,Dijkstra,46,68,1453,6
maze-12-4,Dijkstra,46,82,4602,13
maze-12-4,Dijkstra,46,79,2401,9
maze-12-4,Dijkstra,46,77,1792,7
maze-12-4,Dijkstra,46,80,3220,13
maze-12-4,Dijkstra,46,94,4995,17
maze-12-4,Dijkstra,46,70,1967,7
maze-12-4,Dijkstra,46,99,4239,21
maze-12-4,Dijkstra,46,83,4694,14
maze-12-4,Dijkstra,46,105,8031,25
maze-12-4,Dijkstra,46,102,4575,18
maze-12-4,Dijkstra,46,91,5056,15
maze-12-4,Dijkstra,46,66,2246,9
maze-12-4,Dijkstra,46,62,748,4
maze-12-4,Dijkstra,46,81,4503,16
maze-12-4,A*Euclid,46,73,916,7
maze-12-4,A*Euclid,46,99,1859,17
maze-12-4,A*Euclid,46,83,1426,12
maze-12-4,A*Euclid,46,81,875,13
maze-12-4,A*Euclid,46,79,1377,11
maze-12-4,A*Euclid,46,80,1049,11
maze-12-4,A*Euclid,46,78,1646,12
maze-12-4,A*Euclid,46,112,2639,23
maze-12-4,A*Euclid,46,113,2937,26
maze-12-4,A*Euclid,46,90,1767,16
maze-12-4,A*Euclid,46,83,2884,19
maze-12-4,A*Euclid,46,61,607,7
maze-12-4,A*Euclid,46,70,944,8
maze-12-4,A*Euclid,46,83,1491,13
maze-12-4,A*Euclid,46,111,3485,25
maze-12-4,A*Euclid,46,93,1146,13
maze-12-4,A*Euclid,46,105,4477,22
maze-12-4,A*Euclid,46,83,1469,12
maze-12-4,A*Euclid,46,108,2431,19
maze-12-4,A*Euclid,46,95,2242,19
maze-12-4,A*Euclid,46,105,1955,23
maze-12-4,A*Euclid,46,87,2500,16
maze-12-4,A*Euclid,46,77,2065,17
maze-12-4,A*Euclid,46,84,1351,10
maze-12-4,A*Euclid,46,76,1262,9
maze-12-4,A*Euclid,46,65,625,6
maze-12-4,A*Euclid,46,93,2303,19
maze-12-4,A*Euclid,46,87,1701,19
maze-12-4,A*Euclid,46,94,1754,18
maze-12-4,A*Euclid,46,89,1067,15
maze-12-4,A*Euclid,46,87,1945,14
maze-12-4,A*Euclid,46,93,2747,20
maze-12-4,A*Euclid,46,86,1963,17
maze-12-4,A*Euclid,46,86,1168,12
maze-12-4,A*Euclid,46,81,1275,12
maze-12-4,A*Euclid,46,100,1650,16
maze-12-4,A*Euclid,46,65,980,7
maze-12-4,A*Euclid,46,110,1979,23
maze-12-4,A*Euclid,46,92,2878,20
maze-12-4,A*Euclid,46,84,1283,15
maze-12-4,A*Euclid,46,73,1771,11
maze-12-4,A*Euclid,46,78,1380,11
maze-12-4,A*Euclid,46,85,897,14
maze-12-4,A*Euclid,46,99,1789,14
maze-12-4,A*Euclid,46,81,1943,15
maze-12-4,A*Euclid,46,70,996,8
maze-12-4,A*Euclid,46,86,866,11
maze-12-4,A*Euclid,46,93,1346,15
maze-12-4,A*Euclid,46,83,1256,15
maze-12-4,A*Euclid,46,84,1422,15
maze-12-4,A*Euclid,46,70,966,10
maze-12-4,A*Euclid,46,77,1041,9
maze-12-4,A*Euclid,46,86,2149,15
maze-12-4,A*Euclid,46,82,1702,11
maze-12-4,A*Euclid,46,85,2187,13
maze-12-4,A*Euclid,46,78,766,10
maze-12-4,A*Euclid,46,72,916,11
maze-12-4,A*Euclid,46,97,1924,19
maze-12-4,A*Euclid,46,93,2983,21
maze-12-4,A*Euclid,46,103,1581,24
maze-12-4,A*Euclid,46,88,2623,17
maze-12-4,A*Euclid,46,89,1931,13
maze-12-4,A*Euclid,46,92,1910,15
maze-12-4,A*Euclid,46,67,605,6
maze-12-4,A*Euclid,46,91,1837,13
maze-12-4,A*Euclid,46,118,2661,22
maze-12-4,A*Euclid,46,75,1453,9
maze-12-4,A*Euclid,46,98,2344,17
maze-12-4,A*Euclid,46,74,747,5
maze-12-4,A*Euclid,46,86,1176,12
maze-12-4,A*Euclid,46,122,2977,25
maze-12-4,A*Euclid,46,88,2220,16
maze-12-4,A*Euclid,46,89,1323,15
maze-12-4,A*Euclid,46,79,1825,13
maze-12-4,A*Euclid,46,109,4732,24
maze-12-4,A*Euclid,46,80,996,10
maze-12-4,A*Euclid,46,63,757,6
maze-12-4,A*Euclid,46,82,1577,12
maze-12-4,A*Euclid,46,84,1542,10
maze-12-4,A*Euclid,46,94,2192,17
maze-12-4,A*Euclid,46,102,2328,16
maze-12-4,A*Euclid,46,105,3759,27
maze-12-4,A*Euclid,46,74,1611,9
maze-12-4,A*Euclid,46,73,2211,15
maze-12-4,A*Euclid,46,94,1193,15
maze-12-4,A*Euclid,46,61,632,7
maze-12-4,A*Euclid,46,84,1714,13
maze-12-4,A*Euclid,46,76,1421,9
maze-12-4,A*Euclid,46,111,2922,24
maze-12-4,A*Euclid,46,72,1000,9
maze-12-4,A*Euclid,46,82,1260,12
maze-12-4,A*Euclid,46,109,2844,25
maze-12-4,A*Euclid,46,95,2869,22
maze-12-4,A*Euclid,46,84,1512,13
maze-12-4,A*Euclid,46,107,2114,23
maze-12-4,A*Euclid,46,70,1445,9
maze-12-4,A*Euclid,46,68,1350,9
maze-12-4,A*Euclid,46,79,1176,15
maze-12-4,A*Euclid,46,77,950,14
maze-12-4,A*Euclid,46,90,2046,16
maze-12-4,A*Manhattan,46,73,574,9
maze-12-4,A*Manhattan,46,83,935,13
maze-12-4,A*Manhattan,46,88,757,11
maze-12-4,A*Manhattan,46,82,962,15
maze-12-4,A*Manhattan,46,86,1073,12
maze-12-4,A*Manhattan,46,83,575,11
maze-12-4,A*Manhattan,46,80,756,9
maze-12-4,A*Manhattan,46,94,570,13
maze-12-4,A*Manhattan,46,114,1761,26
maze-12-4,A*Manhattan,46,89,1091,16
maze-12-4,A*Manhattan,46,82,957,15
maze-12-4,A*Manhattan,46,51,180,3
maze-12-4,A*Manhattan,46,68,499,8
maze-12-4,A*Manhattan,46,80,584,10
maze-12-4,A*Manhattan,46,98,1194,19
maze-12-4,A*Manhattan,46,90,848,14
maze-12-4,A*Manhattan,46,113,1359,22
maze-12-4,A*Manhattan,46,79,601,11
maze-12-4,A*Manhattan,46,79,652,11
maze-12-4,A*Manhattan,46,94,1313,18
maze-12-4,A*Manhattan,46,83,1395,16
maze-12-4,A*Manhattan,46,101,857,16
maze-12-4,A*Manhattan,46,87,1247,14
maze-12-4,A*Manhattan,46,79,848,12
maze-12-4,A*Manhattan,46,91,1085,18
maze-12-4,A*Manhattan,46,77,842,10
maze-12-4,A*Manhattan,46,71,336,10
maze-12-4,A*Manhattan,46,90,896,12
maze-12-4,A*Manhattan,46,81,919,13
maze-12-4,A*Manhattan,46,107,2034,26
maze-12-4,A*Manhattan,46,96,975,17
maze-12-4,A*Manhattan,46,76,289,4
maze-12-4,A*Manhattan,46,83,675,11
maze-12-4,A*Manhattan,46,76,351,9
maze-12-4,A*Manhattan,46,74,434,9
maze-12-4,A*Manhattan,46,97,1425,21
maze-12-4,A*Manhattan,46,108,1928,26
maze-12-4,A*Manhattan,46,78,510,10
maze-12-4,A*Manhattan,46,84,642,11
maze-12-4,A*Manhattan,46,91,1278,17
maze-12-4,A*Manhattan,46,67,206,4
maze-12-4,A*Manhattan,46,85,1169,14
maze-12-4,A*Manhattan,46,75,425,8
maze-12-4,A*Manhattan,46,80,502,10
maze-12-4,A*Manhattan,46,104,1517,20
maze-12-4,A*Manhattan,46,81,847,10
maze-12-4,A*Manhattan,46,66,449,6
maze-12-4,A*Manhattan,46,81,560,14
maze-12-4,A*Manhattan,46,106,1329,24
maze-12-4,A*Manhattan,46,88,902,14
maze-12-4,A*Manhattan,46,81,750,16
maze-12-4,A*Manhattan,46,73,568,9
maze-12-4,A*Manhattan,46,86,865,12
maze-12-4,A*Manhattan,46,96,1560,20
maze-12-4,A*Manhattan,46,86,775,14
maze-12-4,A*Manhattan,46,75,512,7
maze-12-4,A*Manhattan,46,65,390,5
maze-12-4,A*Manhattan,46,74,702,13
maze-12-4,A*Manhattan,46,95,911,13
maze-12-4,A*Manhattan,46,89,1486,18
maze-12-4,A*Manhattan,46,93,893,18
maze-12-4,A*Manhattan,46,89,1212,18
maze-12-4,A*Manhattan,46,89,1379,19
maze-12-4,A*Manhattan,46,93,677,10
maze-12-4,A*Manhattan,46,62,537,6
maze-12-4,A*Manhattan,46,100,1173,18
maze-12-4,A*Manhattan,46,91,984,16
maze-12-4,A*Manhattan,46,91,1177,14
maze-12-4,A*Manhattan,46,112,1896,27
maze-12-4,A*Manhattan,46,77,905,10
maze-12-4,A*Manhattan,46,105,1682,24
maze-12-4,A*Manhattan,46,119,1855,29
maze-12-4,A*Manhattan,46,76,675,8
maze-12-4,A*Manhattan,46,87,1245,17
maze-12-4,A*Manhattan,46,78,904,12
maze-12-4,A*Manhattan,46,98,1268,14
maze-12-4,A*Manhattan,46,74,870,15
maze-12-4,A*Manhattan,46,62,419,5
maze-12-4,A*Manhattan,46,90,1314,22
maze-12-4,A*Manhattan,46,73,347,7
maze-12-4,A*Manhattan,46,79,842,16
maze-12-4,A*Manhattan,46,104,1195,21
maze-12-4,A*Manhattan,46,97,847,17
maze-12-4,A*Manhattan,46,88,876,16
maze-12-4,A*Manhattan,46,78,688,14
maze-12-4,A*Manhattan,46,68,375,6
maze-12-4,A*Manhattan,46,82,1568,15
maze-12-4,A*Manhattan,46,79,554,9
maze-12-4,A*Manhattan,46,77,469,7
maze-12-4,A*Manhattan,46,80,606,13
maze-12-4,A*Manhattan,46,94,1200,17
maze-12-4,A*Manhattan,46,70,499,7
maze-12-4,A*Manhattan,46,99,1007,21
maze-12-4,A*Manhattan,46,83,1223,14
maze-12-4,A*Manhattan,46,94,1329,14
maze-12-4,A*Manhattan,46,93,1047,15
maze-12-4,A*Manhattan,46,102,1890,22
maze-12-4,A*Manhattan,46,57,249,3
maze-12-4,A*Manhattan,46,67,890,9
maze-12-4,A*Manhattan,46,82,1138,16
maze-12-5,Dijkstra,46,68,1440,9
maze-12-5,Dijkstra,46,71,1748,9
maze-12-5,Dijkstra,46,93,3916,15
maze-12-5,Dijkstra,46,78,1397,11
maze-12-5,Dijkstra,46,82,2516,11
maze-12-5,Dijkstra,46,70,2695,12
maze-12-5,Dijkstra,46,76,4970,17
maze-12-5,Dijkstra,46,92,2934,12
